sani_cdw10	Sanitize CDW10	nvme_sanitize_start_event
sani_cdw11	Sanitize CDW11	nvme_sanitize_start_event
scid	Secondary Controller Identifier	nvme_secondary_ctrl
pcid	Primary Controller Identifier	nvme_secondary_ctrl
scs	Secondary Controller State	nvme_secondary_ctrl
rsvd5	Reserved	nvme_secondary_ctrl
vfn	Virtual Function Number	nvme_secondary_ctrl
nvq	Number of VQ Flexible Resources Assigned	nvme_secondary_ctrl
nvi	Number of VI Flexible Resources Assigned	nvme_secondary_ctrl
rsvd14	Reserved	nvme_secondary_ctrl
num	Number of Identifiers	nvme_secondary_ctrl_list
rsvd	Reserved	nvme_secondary_ctrl_list
sc_entry	Secondary Controller Entry	nvme_secondary_ctrl_list
completion	Current Device Self-Test Completion: indicates the percentage of the device self-test operation that is complete (e.g., a value of 25 indicates that 25% of the device selftest operation is complete and 75% remains to be tested). If the current_operation field is cleared to #NVME_ST_CURR_OP_NOT_RUNNING (indicating there is no device self-test operation in progress), then this field is ignored.	nvme_self_test_log
rsvd	Reserved	nvme_self_test_log
result	Self-test Result Data Structures, see struct nvme_st_result.	nvme_self_test_log
layout	Set Feature Event Layout	nvme_set_feature_event
cdw_mem	Command Dwords Memory buffer	nvme_set_feature_event
temperature	Composite Temperature: Contains a value corresponding to a temperature in Kelvins that represents the current composite temperature of the controller and namespace(s) associated with that controller. The manner in which this value is computed is implementation specific and may not represent the actual temperature of any physical point in the NVM subsystem. Warning and critical overheating composite temperature threshold values are reported by the WCTEMP and CCTEMP fields in the Identify Controller data structure.	nvme_smart_log
avail_spare	Available Spare: Contains a normalized percentage (0% to 100%) of the remaining spare capacity available.	nvme_smart_log
rsvd7	Reserved	nvme_smart_log
host_reads	Host Read Commands: Contains the number of read commands completed by the controller. For the NVM command set, this value is the sum of the number of Compare commands and the number of Read commands.	nvme_smart_log
host_writes	Host Write Commands: Contains the number of write commands completed by the controller. For the NVM command set, this is the number of Write commands.	nvme_smart_log
temp_sensor	Temperature Sensor 1-8: Contains the current temperature in degrees Kelvin reported by temperature sensors 1-8. The physical point in the NVM subsystem whose temperature is reported by the temperature sensor and the temperature accuracy is implementation specific. An implementation that does not implement the temperature sensor reports a value of 0h.	nvme_smart_log
rsvd232	Reserved	nvme_smart_log
dsts	Device Self-test Status: Indicates the device self-test code and the status of the operation (see enum nvme_status_result and enum nvme_st_code).	nvme_st_result
seg	Segment Number: Iindicates the segment number where the first self-test failure occurred. If Device Self-test Status (dsts) is not set to #NVME_ST_RESULT_KNOWN_SEG_FAIL, then this field should be ignored.	nvme_st_result
vdi	Valid Diagnostic Information: Indicates the diagnostic failure information that is reported. See enum nvme_st_valid_diag_info.	nvme_st_result
rsvd	Reserved	nvme_st_result
poh	Power On Hours (POH): Indicates the number of power-on hours at the time the device self-test operation was completed or aborted. This does not include time that the controller was powered and in a low power state condition.	nvme_st_result
nsid	Namespace Identifier (NSID): Indicates the namespace that the Failing LBA occurred on. Valid only when the NSID Valid bit (#NVME_ST_VALID_DIAG_INFO_NSID) is set in the Valid Diagnostic Information (vdi) field.	nvme_st_result
flba	Failing LBA: indicates the LBA of the logical block that caused the test to fail. If the device encountered more than one failed logical block during the test, then this field only indicates one of those failed logical blocks. Valid only when the NSID Valid bit (#NVME_ST_VALID_DIAG_INFO_FLBA) is set in the Valid Diagnostic Information (vdi) field.	nvme_st_result
sct	Status Code Type: This field may contain additional information related to errors or conditions. Bits 2:0 may contain additional information relating to errors or conditions that occurred during the device self-test operation represented in the same format used in the Status Code Type field of the completion queue entry (refer to enum nvme_status_field). Valid only when the NSID Valid bit (#NVME_ST_VALID_DIAG_INFO_SCT) is set in the Valid Diagnostic Information (vdi) field.	nvme_st_result
sc	Status Code: This field may contain additional information relating to errors or conditions that occurred during the device self-test operation represented in the same format used in the Status Code field of the completion queue entry. Valid only when the SCT Valid bit (#NVME_ST_VALID_DIAG_INFO_SC) is set in the Valid Diagnostic Information (vdi) field.	nvme_st_result
vs	Vendor Specific.	nvme_st_result
msl	Max Streams Limit	nvme_streams_directive_params
nssa	NVM Subsystem Streams Available	nvme_streams_directive_params
nsso	NVM Subsystem Streams Open	nvme_streams_directive_params
nssc	NVM Subsystem Stream Capability	nvme_streams_directive_params
rsvd	Reserved	nvme_streams_directive_params
sws	Stream Write Size	nvme_streams_directive_params
sgs	Stream Granularity Size	nvme_streams_directive_params
nsa	Namespace Streams Allocated	nvme_streams_directive_params
nso	Namespace Streams Open	nvme_streams_directive_params
rsvd2	Reserved	nvme_streams_directive_params
osc	Open Stream Count	nvme_streams_directive_status
sid	Stream Identifier	nvme_streams_directive_status
sccn	Number of capacity configuration	nvme_supported_cap_config_list_log
rsvd1	Reserved	nvme_supported_cap_config_list_log
lid_support	Log Page Identifier Supported	nvme_supported_log_pages
Supported	Log Pages (Log Identifier 00h)	nvme_supported_log_pages
lpi	Log Identifier, either NVME_LOG_LID_TELEMETRY_HOST or NVME_LOG_LID_TELEMETRY_CTRL	nvme_telemetry_log
rsvd1	Reserved	nvme_telemetry_log
ieee	IEEE OUI Identifier is the Organization Unique Identifier (OUI) for the controller vendor that is able to interpret the data.	nvme_telemetry_log
dalb1	Telemetry Controller-Initiated Data Area 1 Last Block is the value of the last block in this area.	nvme_telemetry_log
dalb2	Telemetry Controller-Initiated Data Area 1 Last Block is the value of the last block in this area.	nvme_telemetry_log
dalb3	Telemetry Controller-Initiated Data Area 1 Last Block is the value of the last block in this area.	nvme_telemetry_log
rsvd14	Reserved	nvme_telemetry_log
dalb4	Telemetry Controller-Initiated Data Area 4 Last Block is the value of the last block in this area.	nvme_telemetry_log
rsvd20	Reserved	nvme_telemetry_log
hostdgn	Telemetry Host-Initiated Data Generation Number is a value that is incremented each time the host initiates a capture of its internal controller state in the controller .	nvme_telemetry_log
ctrlavail	Telemetry Controller-Initiated Data Available, if cleared, then the controller telemetry log does not contain saved internal controller state. If this field is set to 1h, the controller log contains saved internal controller state. If this field is set to 1h, the data will be latched until the host releases it by reading the log with RAE cleared.	nvme_telemetry_log
ctrldgn	Telemetry Controller-Initiated Data Generation Number is a value that is incremented each time the controller initiates a capture of its internal controller state in the controller .	nvme_telemetry_log
rsnident	Reason Identifiers a vendor specific identifier that describes the operating conditions of the controller at the time of capture.	nvme_telemetry_log
data_area	Telemetry data blocks, vendor specific information data.	nvme_telemetry_log
controllers	log consists of a header describing the log and zero or more Data Blocks. All Telemetry Data Blocks are 512 bytes, in size. This log captures the internal state.	nvme_telemetry_log
over_temp	Over Temperature	nvme_thermal_exc_event
threshold	temperature threshold	nvme_thermal_exc_event
timestamp	Timestamp value based on origin and synch field	nvme_timestamp
attr	Attribute	nvme_timestamp
rsvd	Reserved	nvme_timestamp
opcode	Operation code, see enum nvme_io_opcodes and enum nvme_admin_opcodes	nvme_uring_cmd
flags	Not supported: intended for command flags (eg: SGL, FUSE)	nvme_uring_cmd
rsvd1	Reserved for future use	nvme_uring_cmd
nsid	Namespace Identifier, or Fabrics type	nvme_uring_cmd
cdw2	Command Dword 2 (no spec defined use)	nvme_uring_cmd
cdw3	Command Dword 3 (no spec defined use)	nvme_uring_cmd
metadata	User space address to metadata buffer (NULL if not used)	nvme_uring_cmd
addr	User space address to data buffer (NULL if not used)	nvme_uring_cmd
data_len	Data buffer transfer length	nvme_uring_cmd
cdw10	Command Dword 10 (command specific)	nvme_uring_cmd
cdw11	Command Dword 11 (command specific)	nvme_uring_cmd
cdw12	Command Dword 12 (command specific)	nvme_uring_cmd
cdw13	Command Dword 13 (command specific)	nvme_uring_cmd
cdw14	Command Dword 14 (command specific)	nvme_uring_cmd
cdw15	Command Dword 15 (command specific)	nvme_uring_cmd
timeout_ms	If non-zero, overrides system default timeout in milliseconds	nvme_uring_cmd
rsvd2	Reserved for future use (and fills an implicit struct pad	nvme_uring_cmd
nrzid	Number of Zone Identifiers	nvme_zns_changed_zone_log
rsvd2	Reserved	nvme_zns_changed_zone_log
zid	Zone Identifier	nvme_zns_changed_zone_log
zt	Zone Type	nvme_zns_desc
zs	Zone State	nvme_zns_desc
za	Zone Attributes	nvme_zns_desc
zai	Zone Attributes Information	nvme_zns_desc
rsvd4	Reserved	nvme_zns_desc
zcap	Zone Capacity	nvme_zns_desc
zslba	Zone Start Logical Block Address	nvme_zns_desc
wp	Write Pointer	nvme_zns_desc
rsvd32	Reserved	nvme_zns_desc
zasl	Zone Append Size Limit	nvme_zns_id_ctrl
rsvd1	Reserved	nvme_zns_id_ctrl
zoc	Zone Operation Characteristics	nvme_zns_id_ns
ozcs	Optional Zoned Command Support	nvme_zns_id_ns
mar	Maximum Active Resources	nvme_zns_id_ns
mor	Maximum Open Resources	nvme_zns_id_ns
rrl	Reset Recommended Limit	nvme_zns_id_ns
frl	Finish Recommended Limit	nvme_zns_id_ns
rrl1	Reset Recommended Limit 1	nvme_zns_id_ns
rrl2	Reset Recommended Limit 2	nvme_zns_id_ns
rrl3	Reset Recommended Limit 3	nvme_zns_id_ns
frl1	Finish Recommended Limit 1	nvme_zns_id_ns
frl2	Finish Recommended Limit 2	nvme_zns_id_ns
frl3	Finish Recommended Limit 3	nvme_zns_id_ns
numzrwa	Number of ZRWA Resources	nvme_zns_id_ns
zrwafg	ZRWA Flush Granularity	nvme_zns_id_ns
zrwasz	ZRWA Size	nvme_zns_id_ns
zrwacap	ZRWA Capability	nvme_zns_id_ns
rsvd53	Reserved	nvme_zns_id_ns
lbafe	LBA Format Extension	nvme_zns_id_ns
vs	Vendor Specific	nvme_zns_id_ns
zsze	Zone Size	nvme_zns_lbafe
zdes	Zone Descriptor Extension Size	nvme_zns_lbafe
rsvd9	reserved	nvme_zns_lbafe
nr_zones	Number of descriptors in entries	nvme_zone_report
rsvd8	Reserved	nvme_zone_report
entries	Zoned namespace descriptors	nvme_zone_report
